customer_id,signup_date,age_group,gender,city,customer_type,loyalty_tier
C1334,11/03/2022,56-65,Female,Leicester,Returning,Silver
C1335,22/10/2021,36-45,Female,Sheffield,New,Bronze
C1336,07/04/2023,26-35,Male,Sheffield,New,Silver
C1337,02/12/2022,36-45,Male,Cardiff,Returning,Silver
C1338,14/04/2024,56-65,Female,Cardiff,Returning,Silver
C1339,28/02/2020,36-45,Male,Southampton,New,Bronze
C1340,18/07/2021,46-55,Male,Newcastle,New,Bronze
C1341,22/06/2021,46-55,Male,London,Returning,Silver
C1342,13/09/2021,36-45,Female,Leicester,New,Bronze
C1343,26/06/2022,26-35,Female,Manchester,Returning,Silver
C1344,07/07/2021,65+,Prefer not to say,London,New,Bronze
C1345,01/04/2024,36-45,Male,Liverpool,New,Silver
C1346,28/02/2020,56-65,Non-binary,Cardiff,New,Bronze
C1347,04/06/2023,26-35,Male,Liverpool,Returning,Bronze
C1348,08/03/2021,56-65,Female,Cardiff,New,Silver
C1349,01/09/2022,36-45,Female,Bristol,New,Bronze
C1350,24/03/2024,36-45,Female,Nottingham,New,Silver
C1351,29/11/2023,26-35,Female,Sheffield,Returning,Gold
C1352,28/05/2022,56-65,Male,Birmingham,Returning,Silver
C1353,16/03/2021,36-45,Female,London,Returning,Bronze
C1354,14/12/2020,36-45,Male,Nottingham,Returning,Silver
C1355,02/12/2021,36-45,Female,Leeds,New,Bronze
C1356,05/01/2024,26-35,Female,Liverpool,New,Bronze
C1357,07/10/2022,36-45,Male,Edinburgh,Returning,Bronze
C1358,23/08/2020,26-35,Male,Liverpool,New,Bronze
C1359,27/09/2021,56-65,Female,Nottingham,New,Bronze
C1360,26/02/2023,36-45,Female,Cardiff,New,Silver
C1361,12/03/2020,36-45,Male,Nottingham,Returning,Silver
C1362,23/09/2021,26-35,Female,Leeds,Returning,Bronze
C1363,12/07/2022,18-25,Male,Bristol,New,Bronze
C1364,02/04/2024,36-45,Male,Southampton,Returning,Bronze
C1365,23/06/2023,56-65,Female,Bristol,New,Bronze
C1366,20/04/2020,36-45,Female,Bristol,New,Bronze
C1367,24/01/2024,26-35,Male,Sheffield,New,Gold
C1368,11/11/2023,65+,Female,Manchester,New,Bronze
C1369,20/11/2021,46-55,Female,Southampton,New,Silver
C1370,03/10/2021,46-55,Female,Edinburgh,Returning,Bronze
C1371,31/03/2023,46-55,Female,Sheffield,New,Bronze
C1372,09/01/2021,18-25,Female,Southampton,New,Bronze
C1373,15/03/2023,18-25,Female,Leeds,New,Silver
C1374,10/12/2022,36-45,Female,Cardiff,New,Silver
C1375,18/11/2020,46-55,Female,Manchester,Returning,Bronze
C1376,13/08/2021,65+,Male,Southampton,Returning,Bronze
C1377,06/09/2021,26-35,Female,Leicester,Returning,Bronze
C1378,16/05/2020,18-25,Male,Edinburgh,Returning,Bronze
C1379,12/11/2021,26-35,Female,Birmingham,New,Bronze
C1380,20/06/2024,46-55,Female,Nottingham,Returning,Silver
C1381,17/09/2021,46-55,Non-binary,Manchester,New,Bronze
C1382,22/06/2021,36-45,Male,Southampton,Returning,Bronze
C1383,12/03/2022,36-45,Female,Glasgow,New,Bronze
C1384,05/07/2023,36-45,Male,Southampton,New,Gold
C1385,08/06/2022,18-25,Female,Glasgow,New,Bronze
C1386,04/08/2021,26-35,Female,Cardiff,Returning,Bronze
C1387,16/11/2020,36-45,Female,London,Returning,Bronze
C1388,16/01/2020,36-45,Male,Leeds,Returning,Silver
C1389,27/08/2022,26-35,Female,Edinburgh,New,Bronze
C1390,20/03/2022,56-65,Male,Bristol,New,Gold
C1391,13/09/2023,56-65,Male,Southampton,Returning,Gold
C1392,11/09/2020,26-35,Female,Sheffield,New,Bronze
C1393,14/02/2020,36-45,Male,Leicester,New,Bronze
C1394,10/10/2022,36-45,Male,Sheffield,Returning,Silver
C1395,02/05/2023,26-35,Male,Manchester,New,Bronze
C1396,18/06/2023,26-35,Non-binary,Liverpool,New,Silver
C1397,16/12/2022,65+,Male,Southampton,New,Gold
C1398,22/08/2022,18-25,Female,Leeds,Returning,Silver
C1399,23/12/2023,36-45,Female,Birmingham,New,Bronze
C1400,16/03/2024,65+,Male,Cardiff,New,Gold
C1401,20/04/2023,26-35,Female,Newcastle,New,Silver
C1402,18/04/2021,36-45,Female,Leicester,Returning,Gold
C1403,16/07/2021,26-35,Male,Sheffield,New,Bronze
C1404,14/10/2020,26-35,Female,Edinburgh,New,Silver
C1405,04/09/2023,18-25,Female,Nottingham,New,Silver
C1406,28/09/2020,26-35,Female,Edinburgh,New,Bronze
C1407,01/02/2023,18-25,Prefer not to say,London,New,Gold
C1408,04/10/2021,36-45,Male,Newcastle,New,Gold
C1409,16/06/2020,36-45,Female,Manchester,New,Silver
C1410,17/01/2020,46-55,Non-binary,Southampton,New,Bronze
C1411,17/06/2023,56-65,Non-binary,Belfast,Returning,Silver
C1412,23/06/2021,46-55,Female,Sheffield,New,Bronze
C1413,09/11/2020,26-35,Male,Edinburgh,New,Silver
C1414,19/11/2021,18-25,Female,Newcastle,New,Bronze
C1415,21/08/2022,56-65,Male,Edinburgh,Returning,Silver
C1416,11/02/2023,18-25,Female,Birmingham,New,Silver
C1417,06/04/2022,46-55,Female,Newcastle,New,Bronze
C1418,19/05/2021,26-35,Male,Southampton,Returning,Silver
C1419,15/08/2022,26-35,Male,Glasgow,New,Gold
C1420,08/06/2021,46-55,Male,Liverpool,New,Gold
C1421,06/06/2024,26-35,Male,Edinburgh,Returning,Bronze
C1422,21/01/2024,46-55,Female,Nottingham,Returning,Gold
C1423,02/05/2020,26-35,Male,Southampton,New,Gold
C1424,24/07/2022,26-35,Male,Edinburgh,Returning,Bronze
C1425,11/06/2022,18-25,Female,Glasgow,New,Bronze
C1426,01/06/2022,26-35,Female,Birmingham,Returning,Bronze
C1427,24/04/2023,18-25,Female,Edinburgh,New,Gold
C1428,02/04/2020,36-45,Male,Cardiff,Returning,Bronze
C1429,18/07/2020,46-55,Male,Belfast,New,Silver
C1430,05/07/2020,18-25,Female,Bristol,Returning,Bronze
C1431,15/01/2023,46-55,Female,Leicester,Returning,Gold
C1432,21/09/2020,26-35,Male,Manchester,Returning,Silver
C1433,17/03/2022,26-35,Non-binary,Sheffield,New,Bronze
C1434,12/08/2020,26-35,Male,Leicester,New,Silver
C1435,06/11/2021,56-65,Male,Belfast,Returning,Silver
C1436,14/05/2020,46-55,Male,Bristol,New,Bronze
C1437,27/04/2024,26-35,Male,London,Returning,Bronze
C1438,29/11/2023,56-65,Male,London,Returning,Bronze
C1439,29/05/2024,36-45,Female,Southampton,Returning,Silver
C1440,18/05/2020,26-35,Male,Bristol,New,Bronze
C1441,30/01/2021,65+,Male,Sheffield,New,Bronze
C1442,01/06/2022,26-35,Male,Cardiff,New,Bronze
C1443,03/04/2022,26-35,Female,Leicester,Returning,Silver
C1444,09/11/2022,18-25,Female,Glasgow,New,Bronze
C1445,14/07/2023,46-55,Male,Manchester,New,Bronze
C1446,26/04/2022,36-45,Male,London,New,Bronze
C1447,14/07/2021,26-35,Female,Birmingham,New,Silver
C1448,14/08/2021,26-35,Male,Cardiff,Returning,Bronze
C1449,29/10/2021,36-45,Male,Newcastle,New,Bronze
C1450,25/11/2023,36-45,Female,London,New,Silver
C1451,28/06/2023,26-35,Female,Leeds,New,Silver
C1452,02/02/2022,18-25,Male,Cardiff,New,Silver
C1453,01/03/2020,36-45,Female,Newcastle,New,Bronze
C1454,08/06/2021,36-45,Male,Belfast,Returning,Silver
C1455,19/04/2022,26-35,Male,Birmingham,Returning,Gold
C1456,14/07/2023,56-65,Female,Newcastle,Returning,Gold
C1457,31/03/2024,65+,Male,London,New,Gold
C1458,11/06/2020,18-25,Male,Nottingham,New,Silver
C1459,16/11/2022,26-35,Male,Belfast,New,Bronze
C1460,03/06/2022,36-45,Female,Manchester,Returning,Silver
C1461,02/06/2024,26-35,Female,Birmingham,Returning,Bronze
C1462,07/04/2020,26-35,Female,Leicester,Returning,Silver
C1463,05/09/2021,56-65,Female,Belfast,New,Bronze
C1464,03/02/2024,26-35,Male,Belfast,New,Gold
C1465,21/02/2021,26-35,Male,London,New,Silver
C1466,09/02/2023,46-55,Female,Edinburgh,Returning,Bronze
C1467,10/01/2023,26-35,Male,Newcastle,New,Silver
C1468,26/02/2023,26-35,Female,Edinburgh,New,Gold
C1469,01/10/2022,36-45,Male,London,Returning,Gold
C1470,05/02/2023,26-35,Female,Southampton,Returning,Silver
C1471,25/05/2020,46-55,Female,Leicester,New,Gold
C1472,25/12/2020,26-35,Female,Leeds,New,Bronze
C1473,07/07/2021,46-55,Male,Sheffield,Returning,Silver
C1474,10/10/2022,36-45,Female,Bristol,Returning,Bronze
C1475,01/03/2022,26-35,Male,Manchester,Returning,Silver
C1476,14/08/2021,56-65,Male,Liverpool,Returning,Bronze
C1477,10/05/2024,65+,Male,Leeds,New,Bronze
C1478,06/11/2022,36-45,Male,Sheffield,Returning,Bronze
C1479,15/02/2022,18-25,Female,Sheffield,Returning,Gold
C1480,07/01/2024,36-45,Female,Bristol,New,Bronze
C1481,06/06/2022,36-45,Male,Liverpool,Returning,Gold
C1482,29/11/2021,26-35,Male,Edinburgh,New,Gold
C1483,02/10/2022,56-65,Female,Nottingham,Returning,Bronze
C1484,12/03/2024,36-45,Male,Liverpool,New,Bronze
C1485,16/12/2022,36-45,Male,Nottingham,Returning,Bronze
C1486,11/08/2023,46-55,Female,Leeds,New,Bronze
C1487,09/01/2023,18-25,Female,Liverpool,New,Bronze
C1488,14/03/2024,18-25,Male,Southampton,Returning,Silver
C1489,27/02/2024,36-45,Male,Bristol,Returning,Silver
C1490,24/06/2020,36-45,Female,Edinburgh,Returning,Silver
C1491,10/11/2020,65+,Female,Leicester,Returning,Bronze
C1492,23/03/2023,18-25,Male,Bristol,New,Silver
C1493,11/03/2021,46-55,Male,Edinburgh,New,Bronze
C1494,24/06/2022,26-35,Female,Newcastle,Returning,Bronze
C1495,13/03/2024,46-55,Female,Manchester,Returning,Silver
C1496,01/08/2020,46-55,Female,Newcastle,Returning,Bronze
C1497,01/05/2022,36-45,Male,Liverpool,New,Silver
C1498,10/06/2022,46-55,Male,Liverpool,New,Bronze
C1499,01/01/2021,36-45,Male,Cardiff,Returning,Bronze
C1500,20/01/2021,26-35,Male,Cardiff,New,Gold
C1501,05/07/2021,36-45,Female,Manchester,Returning,Silver
C1502,14/03/2024,26-35,Male,Leeds,Returning,Gold
C1503,15/01/2023,36-45,Female,Newcastle,Returning,Silver
C1504,24/03/2021,18-25,Male,Cardiff,New,Bronze
C1505,27/01/2023,36-45,Male,Cardiff,Returning,Silver
C1506,31/07/2020,26-35,Non-binary,Nottingham,New,Bronze
C1507,29/10/2021,26-35,Male,Nottingham,Returning,Bronze
C1508,11/01/2023,56-65,Female,Sheffield,Returning,Bronze
C1509,28/08/2020,36-45,Female,Liverpool,New,Bronze
C1510,20/09/2023,26-35,Male,Leicester,New,Silver
C1511,10/12/2020,46-55,Male,Newcastle,Returning,Silver
C1512,03/09/2023,56-65,Female,Cardiff,New,Bronze
C1513,18/06/2020,26-35,Male,Nottingham,Returning,Bronze
C1514,28/09/2023,18-25,Female,Leicester,New,Bronze
C1515,24/06/2021,36-45,Male,Cardiff,Returning,Bronze
C1516,19/05/2024,56-65,Female,Cardiff,New,Bronze
C1517,12/01/2022,46-55,Male,Birmingham,New,Silver
C1518,05/07/2020,18-25,Female,Sheffield,New,Silver
C1519,26/10/2021,56-65,Male,Cardiff,Returning,Silver
C1520,12/06/2024,26-35,Female,Bristol,Returning,Silver
C1521,11/05/2021,26-35,Male,Manchester,New,Silver
C1522,11/07/2021,46-55,Female,Sheffield,Returning,Silver
C1523,23/05/2020,36-45,Female,Leicester,New,Silver
C1524,14/01/2020,36-45,Female,Nottingham,New,Gold
C1525,04/05/2021,18-25,Prefer not to say,Bristol,New,Bronze
C1526,04/01/2021,56-65,Male,Nottingham,New,Bronze
C1527,02/02/2022,36-45,Male,Birmingham,New,Silver
C1528,16/11/2022,26-35,Female,Sheffield,New,Gold
C1529,22/04/2020,26-35,Male,Manchester,Returning,Silver
C1530,31/12/2021,26-35,Male,Cardiff,Returning,Bronze
C1531,25/01/2024,26-35,Female,Nottingham,New,Bronze
C1532,30/03/2023,18-25,Male,Glasgow,Returning,Bronze
C1533,07/12/2022,26-35,Female,Edinburgh,Returning,Bronze
C1534,26/07/2021,26-35,Female,Southampton,New,Gold
C1535,26/09/2022,56-65,Male,Southampton,Returning,Bronze
C1536,28/05/2020,36-45,Female,Belfast,Returning,Silver
C1537,09/03/2021,36-45,Male,Leicester,Returning,Gold
C1538,26/08/2023,26-35,Male,Bristol,New,Silver
C1539,05/01/2022,56-65,Female,Leicester,New,Bronze
C1540,30/05/2024,18-25,Male,Leicester,Returning,Silver
C1541,19/01/2021,36-45,Male,Liverpool,New,Silver
C1542,27/04/2022,26-35,Male,Liverpool,Returning,Bronze
C1543,20/07/2020,46-55,Male,Cardiff,Returning,Bronze
C1544,27/07/2020,26-35,Male,Liverpool,New,Silver
C1545,25/02/2020,46-55,Female,Leeds,Returning,Silver
C1546,02/10/2020,18-25,Male,Sheffield,Returning,Bronze
C1547,25/12/2022,18-25,Female,Leeds,Returning,Bronze
C1548,24/04/2021,18-25,Male,Edinburgh,Returning,Bronze
C1549,26/09/2023,26-35,Male,London,New,Gold
C1550,16/06/2024,26-35,Male,Edinburgh,New,Silver
C1551,27/06/2023,36-45,Female,Sheffield,New,Silver
C1552,12/11/2023,36-45,Male,London,New,Bronze
C1553,17/06/2020,26-35,Male,Liverpool,Returning,Bronze
C1554,11/06/2020,36-45,Female,Leicester,Returning,Bronze
C1555,10/12/2021,36-45,Male,Birmingham,Returning,Silver
C1556,22/07/2020,36-45,Female,Manchester,Returning,Silver
C1557,31/05/2021,36-45,Non-binary,Edinburgh,New,Bronze
C1558,25/02/2020,18-25,Female,Bristol,Returning,Bronze
C1559,24/04/2023,26-35,Male,Belfast,Returning,Gold
C1560,11/08/2021,18-25,Female,Manchester,New,Bronze
C1561,12/10/2021,46-55,Female,Nottingham,New,Bronze
C1562,26/05/2024,18-25,Female,Liverpool,Returning,Bronze
C1563,12/09/2020,36-45,Female,Liverpool,New,Bronze
C1564,08/07/2022,46-55,Female,Newcastle,Returning,Bronze
C1565,18/06/2020,46-55,Female,Nottingham,Returning,Bronze
C1566,30/05/2023,26-35,Male,Manchester,New,Bronze
C1567,26/12/2023,18-25,Female,Cardiff,New,Silver
C1568,28/11/2023,36-45,Male,London,New,Bronze
C1569,12/02/2024,46-55,Female,Sheffield,Returning,Silver
C1570,25/08/2022,26-35,Male,Nottingham,New,Bronze
C1571,13/10/2020,65+,Female,Bristol,Returning,Bronze
C1572,16/02/2021,56-65,Male,Leicester,Returning,Silver
C1573,31/07/2023,26-35,Male,Liverpool,Returning,Silver
C1574,18/02/2024,36-45,Male,Sheffield,New,Gold
C1575,29/12/2021,18-25,Female,Bristol,New,Gold
C1576,10/12/2020,26-35,Male,Cardiff,Returning,Silver
C1577,10/08/2023,36-45,Female,Manchester,New,Bronze
C1578,25/12/2022,56-65,Male,Nottingham,Returning,Bronze
C1579,07/04/2024,56-65,Male,Edinburgh,New,Bronze
C1580,22/09/2021,18-25,Female,Newcastle,Returning,Bronze
C1581,28/03/2023,26-35,Male,Liverpool,New,Silver
C1582,12/10/2022,26-35,Female,Leeds,Returning,Bronze
C1583,30/12/2022,18-25,Male,Cardiff,New,Silver
C1584,18/02/2021,56-65,Male,Nottingham,Returning,Silver
C1585,04/01/2023,26-35,Male,Liverpool,New,Gold
C1586,14/11/2020,36-45,Female,Leeds,New,Bronze
C1587,10/07/2020,26-35,Male,Leicester,New,Bronze
C1588,01/04/2023,46-55,Male,Manchester,New,Silver
C1589,14/09/2020,36-45,Female,Newcastle,Returning,Bronze
C1590,20/12/2023,26-35,Non-binary,Nottingham,New,Bronze
C1591,31/05/2024,46-55,Female,Liverpool,New,Bronze
C1592,24/04/2022,18-25,Male,Birmingham,Returning,Silver
C1593,02/03/2023,26-35,Male,Bristol,New,Gold
C1594,11/09/2022,18-25,Male,Edinburgh,New,Bronze
C1595,03/03/2024,26-35,Male,Leicester,Returning,Bronze
C1596,24/08/2020,26-35,Male,Sheffield,New,Silver
C1597,03/12/2022,26-35,Male,Newcastle,Returning,Bronze
C1598,04/04/2020,46-55,Female,Belfast,Returning,Gold
C1599,26/07/2021,46-55,Male,Birmingham,New,Silver
C1600,14/07/2023,18-25,Female,Cardiff,Returning,Silver
C1601,16/06/2023,26-35,Male,London,Returning,Silver
C1602,13/03/2023,65+,Male,Newcastle,Returning,Silver
C1603,01/11/2023,26-35,Male,Leicester,Returning,Gold
C1604,13/06/2024,36-45,Male,Liverpool,Returning,Bronze
C1605,27/05/2022,18-25,Female,Sheffield,New,Bronze
C1606,16/08/2022,26-35,Female,Belfast,New,Bronze
C1607,28/02/2023,26-35,Male,Newcastle,New,Silver
C1608,01/05/2024,36-45,Female,Sheffield,New,Bronze
C1609,12/02/2024,46-55,Female,Glasgow,Returning,Bronze
C1610,02/12/2021,56-65,Male,Bristol,New,Gold
C1611,29/12/2023,18-25,Male,Liverpool,New,Silver
C1612,10/11/2022,46-55,Female,Nottingham,New,Bronze
C1613,17/03/2023,18-25,Female,Newcastle,New,Bronze
C1614,07/09/2020,26-35,Male,Manchester,New,Silver
C1615,07/05/2022,26-35,Male,Manchester,New,Bronze
C1616,05/09/2022,26-35,Male,Southampton,New,Bronze
C1617,08/01/2022,36-45,Female,Southampton,New,Gold
C1618,21/09/2021,36-45,Female,Belfast,Returning,Silver
C1619,24/08/2020,36-45,Female,Cardiff,Returning,Bronze
C1620,20/10/2021,65+,Female,London,New,Silver
C1621,26/11/2022,26-35,Female,Sheffield,New,Bronze
C1622,19/08/2023,26-35,Male,Leicester,Returning,Gold
C1623,26/04/2020,56-65,Male,Bristol,New,Bronze
C1624,23/01/2024,26-35,Male,Edinburgh,New,Bronze
C1625,27/07/2021,18-25,Female,Leicester,New,Gold
C1626,24/10/2023,56-65,Female,Bristol,New,Gold
C1627,29/10/2022,26-35,Female,Cardiff,New,Bronze
C1628,11/07/2020,26-35,Male,Sheffield,New,Bronze
C1629,10/01/2020,18-25,Male,Sheffield,Returning,Gold
C1630,08/11/2023,36-45,Female,Sheffield,Returning,Gold
C1631,24/05/2020,36-45,Male,Leeds,New,Silver
C1632,14/08/2022,18-25,Female,Leeds,Returning,Gold
C1633,17/10/2020,26-35,Female,Liverpool,New,Bronze
C1634,21/05/2023,36-45,Female,Leeds,New,Bronze
C1635,23/05/2024,26-35,Male,Leeds,New,Bronze
C1636,26/02/2021,26-35,Male,Newcastle,New,Bronze
C1637,10/10/2022,36-45,Non-binary,Belfast,Returning,Silver
C1638,26/07/2021,36-45,Male,Bristol,Returning,Gold
C1639,19/05/2022,26-35,Male,Nottingham,New,Bronze
C1640,22/02/2021,26-35,Male,Sheffield,New,Bronze
C1641,19/11/2020,56-65,Male,Manchester,New,Gold
C1642,17/04/2021,56-65,Male,Newcastle,New,Silver
C1643,08/08/2020,36-45,Female,Manchester,Returning,Silver
C1644,22/01/2023,36-45,Male,Birmingham,New,Silver
C1645,24/10/2022,46-55,Male,Southampton,New,Silver
C1646,21/05/2024,46-55,Female,Liverpool,Returning,Gold
C1647,19/08/2021,26-35,Female,Liverpool,Returning,Bronze
C1648,23/03/2023,65+,Female,Sheffield,New,Silver
C1649,12/03/2024,26-35,Non-binary,London,Returning,Silver
C1650,18/08/2022,56-65,Male,Glasgow,New,Bronze
C1651,22/10/2021,36-45,Male,Manchester,New,Silver
C1652,23/09/2020,26-35,Female,Sheffield,Returning,Gold
C1653,26/06/2022,36-45,Female,Bristol,New,Silver
C1654,17/03/2022,46-55,Male,London,New,Gold
C1655,11/03/2021,26-35,Female,Southampton,New,Gold
C1656,12/03/2023,46-55,Female,Southampton,New,Bronze
C1657,24/04/2022,36-45,Prefer not to say,Southampton,New,Bronze
C1658,31/05/2020,46-55,Male,Birmingham,New,Bronze
C1659,26/10/2020,26-35,Female,Newcastle,New,Gold
C1660,15/01/2021,56-65,Male,London,New,Gold
C1661,24/11/2021,18-25,Female,Edinburgh,Returning,Silver
C1662,12/12/2023,18-25,Female,Nottingham,New,Silver
C1663,13/06/2020,26-35,Male,Glasgow,New,Silver
C1664,17/12/2021,26-35,Male,Glasgow,New,Bronze
C1665,03/02/2021,18-25,Male,Bristol,New,Bronze
C1666,24/03/2023,26-35,Female,Nottingham,New,Bronze
C1667,20/07/2020,26-35,Male,Glasgow,New,Gold
C1668,22/09/2022,36-45,Female,London,New,Silver
C1669,22/08/2023,26-35,Male,Leicester,New,Bronze
C1670,31/12/2020,26-35,Male,Sheffield,New,Silver
C1671,19/06/2022,18-25,Male,Liverpool,New,Silver
C1672,16/06/2020,36-45,Male,Sheffield,New,Silver
C1673,06/02/2020,26-35,Female,Sheffield,New,Bronze
C1674,26/08/2021,56-65,Female,Belfast,New,Bronze
C1675,21/06/2021,18-25,Female,Liverpool,New,Bronze
C1676,30/11/2022,26-35,Male,Nottingham,Returning,Gold
C1677,24/04/2022,18-25,Female,Leeds,New,Silver
C1678,05/03/2023,36-45,Female,Sheffield,Returning,Silver
C1679,11/01/2023,26-35,Prefer not to say,London,New,Silver
C1680,18/11/2022,46-55,Male,Bristol,New,Silver
C1681,01/08/2023,18-25,Male,Belfast,New,Bronze
C1682,18/12/2023,36-45,Male,Sheffield,Returning,Bronze
C1683,11/04/2022,56-65,Female,Manchester,New,Silver
C1684,28/05/2024,36-45,Male,Bristol,Returning,Bronze
C1685,02/08/2020,56-65,Female,Edinburgh,Returning,Silver
C1686,25/02/2020,18-25,Female,Liverpool,New,Bronze
C1687,08/08/2023,26-35,Male,Nottingham,New,Bronze
C1688,10/07/2022,26-35,Male,Belfast,New,Bronze
C1689,03/06/2020,26-35,Female,Bristol,New,Silver
C1690,16/09/2021,26-35,Female,Leicester,Returning,Bronze
C1691,25/02/2022,26-35,Female,Liverpool,New,Bronze
C1692,01/08/2023,65+,Male,Edinburgh,New,Bronze
C1693,10/05/2021,56-65,Male,Liverpool,New,Gold
C1694,21/11/2022,36-45,Male,Manchester,New,Bronze
C1695,30/11/2022,56-65,Male,Sheffield,Returning,Bronze
C1696,17/03/2023,26-35,Female,Cardiff,New,Gold
C1697,13/02/2021,46-55,Male,Birmingham,Returning,Gold
C1698,09/03/2021,18-25,Female,Sheffield,Returning,Bronze
C1699,14/06/2021,26-35,Male,Nottingham,New,Bronze
C1700,21/11/2022,36-45,Female,Edinburgh,Returning,Bronze
C1701,18/08/2022,46-55,Male,Birmingham,Returning,Bronze
C1702,13/08/2021,46-55,Female,Cardiff,New,Silver
C1703,08/07/2023,36-45,Male,Birmingham,New,Silver
C1704,29/10/2023,46-55,Female,Newcastle,Returning,Bronze
C1705,29/06/2024,56-65,Female,London,New,Bronze
C1706,02/03/2022,36-45,Male,Southampton,Returning,Bronze
C1707,22/05/2024,26-35,Male,Cardiff,New,Bronze
C1708,14/01/2023,26-35,Male,Manchester,Returning,Silver
C1709,01/03/2022,26-35,Female,London,Returning,Gold
C1710,13/02/2023,46-55,Prefer not to say,Manchester,New,Silver
C1711,20/01/2022,36-45,Male,Southampton,New,Silver
C1712,12/06/2020,26-35,Male,Edinburgh,Returning,Bronze
C1713,08/03/2023,18-25,Male,Newcastle,Returning,Silver
C1714,25/02/2020,46-55,Male,Birmingham,New,Bronze
C1715,27/06/2021,56-65,Male,Cardiff,New,Silver
C1716,18/11/2023,26-35,Male,Liverpool,Returning,Gold
C1717,16/05/2020,56-65,Male,Nottingham,Returning,Bronze
C1718,08/04/2021,36-45,Female,Leicester,Returning,Silver
C1719,04/04/2020,36-45,Prefer not to say,Leicester,New,Bronze
C1720,28/07/2020,46-55,Male,Liverpool,Returning,Bronze
C1721,23/01/2021,36-45,Female,Southampton,New,Silver
C1722,01/10/2021,26-35,Male,Liverpool,Returning,Gold
C1723,25/11/2021,56-65,Male,Belfast,Returning,Silver
C1724,14/11/2023,56-65,Male,London,Returning,Silver
C1725,13/05/2021,26-35,Female,Cardiff,Returning,Silver
C1726,21/10/2020,18-25,Male,Southampton,New,Silver
C1727,22/12/2021,36-45,Female,Cardiff,New,Gold
C1728,17/04/2024,36-45,Male,Southampton,New,Bronze
C1729,06/05/2020,26-35,Female,Bristol,New,Silver
C1730,17/02/2020,56-65,Female,Leicester,New,Bronze
C1731,24/05/2024,18-25,Female,Cardiff,New,Bronze
C1732,07/02/2021,46-55,Male,Newcastle,Returning,Silver
C1733,16/06/2021,26-35,Male,Nottingham,Returning,Bronze
