order_date,customer_id,product_id,product_category,revenue,quantity,region,customer_acquisition_channel
02/02/2024,C0033,P0015,Tablets,2367.4,4,West Midlands,Paid
30/08/2023,C1219,P0097,Smartphones,2394.92,2,North West,Email
21/11/2023,C2640,P0003,Smartphones,1288.4,4,London,Organic
24/03/2023,C2014,P0080,Tablets,2067.72,4,North East,Email
07/12/2023,C2939,P0019,Tablets,4909.08,4,South East,Social
25/09/2023,C2074,P0004,Laptops,1369.56,1,Wales,Paid
01/12/2023,C1857,P0004,Laptops,1369.56,1,London,Referral
08/07/2023,C2582,P0100,Laptops,7262.28,4,North West,Organic
24/07/2023,C2574,P0035,Networking,567.69,3,Wales,Referral
24/04/2023,C0647,P0024,Monitors,3553.26,2,North West,Social
25/02/2024,C1309,P0044,Smartphones,7322.48,4,South West,Social
17/05/2023,C1068,P0031,Networking,3353.04,2,Wales,Social
23/07/2023,C0346,P0098,Laptops,753.76,4,Wales,Organic
22/01/2024,C2337,P0015,Tablets,1183.7,2,London,Email
23/08/2023,C0365,P0098,Laptops,753.76,4,Scotland,Organic
22/06/2023,C0204,P0060,Accessories,4327.08,4,North East,Referral
02/06/2023,C0365,P0021,Monitors,880.23,3,North West,Email
01/05/2023,C0058,P0060,Accessories,4327.08,4,South West,Social
21/05/2024,C0486,P0066,Tablets,1795.58,2,Scotland,Organic
30/09/2023,C1180,P0087,Monitors,7004.96,4,North East,Organic
31/07/2023,C2458,P0008,Monitors,2447.88,2,West Midlands,Social
13/07/2023,C1714,P0078,Laptops,536.28,2,North East,Social
30/01/2023,C1189,P0036,Networking,1151.16,3,Scotland,Referral
12/09/2023,C1515,P0069,Tablets,7780.72,4,South East,Organic
17/05/2023,C1325,P0081,Smartphones,7048.48,4,Scotland,Social
09/03/2024,C2447,P0066,Tablets,2693.37,3,South East,Organic
02/03/2023,C0214,P0055,Laptops,4571.34,3,Scotland,Paid
29/12/2023,C2484,P0086,Monitors,372,1,London,Organic
26/01/2024,C1240,P0019,Tablets,4909.08,4,Wales,Organic
12/02/2023,C2378,P0033,Smartphones,2713.68,2,West Midlands,Organic
19/05/2024,C1390,P0058,Accessories,4852,4,North West,Organic
27/06/2024,C1774,P0055,Laptops,3047.56,2,West Midlands,Organic
15/02/2023,C0524,P0044,Smartphones,7322.48,4,West Midlands,Social
16/03/2024,C1159,P0085,Smartphones,4009.53,3,West Midlands,Paid
22/03/2024,C0676,P0068,Networking,5273.73,3,South West,Social
04/06/2023,C2277,P0098,Laptops,753.76,4,London,Organic
25/02/2023,C0942,P0010,Networking,2835.16,2,London,Paid
17/06/2023,C2892,P0006,Accessories,447.92,4,North East,Organic
21/05/2024,C0168,P0036,Networking,1534.88,4,Wales,Email
11/05/2024,C1875,P0009,Monitors,1750.92,4,South East,Social
01/06/2023,C0507,P0077,Monitors,2046.3,3,South East,Organic
18/10/2023,C0740,P0010,Networking,2835.16,2,West Midlands,Referral
06/08/2023,C2391,P0027,Networking,494.4,1,North West,Paid
20/03/2023,C1009,P0014,Smartphones,5645.48,4,South East,Social
27/01/2023,C1165,P0073,Monitors,1237.49,1,North East,Paid
19/04/2023,C1326,P0078,Laptops,536.28,2,London,Organic
06/05/2024,C1860,P0089,Monitors,4568.31,3,London,Paid
14/02/2023,C2688,P0019,Tablets,4909.08,4,Wales,Email
13/05/2023,C0866,P0100,Laptops,1815.57,1,West Midlands,Paid
26/02/2023,C0290,P0066,Tablets,3591.16,4,South East,Paid
02/07/2023,C0984,P0013,Laptops,6118.68,4,South East,Organic
02/08/2023,C0668,P0063,Laptops,5517.36,4,North East,Organic
07/06/2023,C0494,P0021,Monitors,880.23,3,South West,Social
14/11/2023,C2806,P0064,Monitors,3028.42,2,Wales,Referral
12/01/2024,C2100,P0039,Networking,2783.84,2,South West,Paid
02/02/2024,C1952,P0025,Tablets,3527.52,3,North East,Organic
08/03/2024,C1509,P0004,Laptops,2739.12,2,North East,Referral
06/04/2023,C0166,P0021,Monitors,880.23,3,South West,Referral
08/06/2023,C2029,P0059,Accessories,794.16,1,West Midlands,Paid
23/03/2023,C1957,P0080,Tablets,1550.79,3,North West,Email
04/11/2023,C1019,P0093,Accessories,7217,4,West Midlands,Referral
20/03/2023,C0185,P0038,Accessories,789.94,1,North East,Paid
20/04/2024,C2707,P0017,Tablets,747.93,3,Wales,Organic
25/03/2023,C2063,P0058,Accessories,1213,1,South East,Social
18/04/2024,C0736,P0038,Accessories,1579.88,2,North East,Organic
02/03/2024,C2886,P0040,Smartphones,4155,3,Wales,Referral
10/04/2024,C2746,P0004,Laptops,5478.24,4,West Midlands,Paid
11/07/2023,C0865,P0077,Monitors,1364.2,2,South East,Social
23/09/2023,C2759,P0095,Smartphones,174.85,1,North East,Paid
06/01/2023,C1618,P0031,Networking,1676.52,1,London,Organic
03/05/2024,C1885,P0099,Networking,659.2,4,South West,Paid
05/01/2024,C2829,P0054,Smartphones,4174.32,4,West Midlands,Organic
19/05/2023,C0057,P0079,Tablets,3527.02,2,South East,Social
12/07/2023,C0110,P0027,Networking,988.8,2,South West,Referral
05/09/2023,C1785,P0042,Laptops,3239.68,2,South East,Paid
19/04/2024,C0607,P0055,Laptops,6095.12,4,North East,Organic
20/06/2023,C0625,P0037,Networking,2109.52,4,South West,Paid
05/04/2024,C2398,P0030,Accessories,1184.1,2,Scotland,Organic
06/02/2024,C0209,P0001,Networking,801.3,3,London,Organic
18/03/2024,C1703,P0086,Monitors,1488,4,West Midlands,Organic
14/02/2024,C1992,P0099,Networking,659.2,4,Scotland,Social
24/06/2024,C0078,P0083,Accessories,6565,4,Wales,Referral
02/10/2023,C2656,P0050,Networking,4578.68,4,South West,Organic
22/12/2023,C1837,P0087,Monitors,7004.96,4,London,Organic
16/07/2023,C1923,P0026,Networking,556.89,3,South West,Organic
13/08/2023,C2408,P0009,Monitors,1313.19,3,South West,Organic
28/10/2023,C2962,P0088,Accessories,7722.04,4,North East,Social
04/01/2024,C1935,P0058,Accessories,2426,2,Scotland,Organic
30/03/2023,C2733,P0026,Networking,742.52,4,North West,Organic
10/06/2023,C2482,P0038,Accessories,3159.76,4,South East,Social
20/05/2024,C1244,P0084,Monitors,3086.76,2,Scotland,Referral
19/01/2023,C1470,P0033,Smartphones,4070.52,3,Wales,Referral
28/06/2023,C2063,P0083,Accessories,1641.25,1,South East,Paid
27/04/2023,C2530,P0029,Smartphones,3479.28,2,South East,Referral
13/05/2024,C1057,P0027,Networking,1483.2,3,Wales,Social
01/10/2023,C0620,P0080,Tablets,516.93,1,London,Email
24/03/2024,C1873,P0068,Networking,1757.91,1,South East,Social
15/04/2023,C2304,P0088,Accessories,1930.51,1,South East,Organic
01/05/2023,C0842,P0086,Monitors,1116,3,North West,Social
28/03/2024,C2073,P0074,Smartphones,3116.52,4,South East,Organic
08/01/2024,C1371,P0063,Laptops,2758.68,2,South East,Social
25/03/2024,C1703,P0084,Monitors,1543.38,1,Scotland,Social
30/04/2024,C1399,P0068,Networking,5273.73,3,North West,Organic
17/01/2024,C2930,P0044,Smartphones,7322.48,4,Wales,Referral
09/09/2023,C0621,P0003,Smartphones,1288.4,4,Scotland,Organic
15/03/2024,C1694,P0016,Smartphones,7666.28,4,South West,Email
12/06/2024,C2795,P0049,Tablets,966.84,3,London,Paid
11/01/2023,C2940,P0033,Smartphones,1356.84,1,South East,Paid
16/02/2024,C0674,P0066,Tablets,3591.16,4,London,Paid
07/02/2023,C2705,P0043,Accessories,1144.18,2,London,Email
16/06/2024,C1212,P0041,Laptops,1986.56,4,North East,Social
08/11/2023,C2956,P0036,Networking,1151.16,3,Wales,Organic
14/10/2023,C2162,P0089,Monitors,3045.54,2,North East,Paid
30/07/2023,C2230,P0049,Tablets,1289.12,4,Wales,Social
19/02/2024,C0809,P0009,Monitors,1313.19,3,South East,Organic
09/12/2023,C1598,P0087,Monitors,3502.48,2,West Midlands,Organic
07/06/2024,C2261,P0089,Monitors,4568.31,3,Wales,Social
13/06/2023,C0096,P0017,Tablets,249.31,1,West Midlands,Organic
08/11/2023,C2976,P0086,Monitors,1488,4,South East,Social
17/01/2024,C1064,P0026,Networking,556.89,3,South East,Organic
08/05/2023,C1839,P0051,Tablets,4520.04,3,London,Paid
30/08/2023,C2383,P0054,Smartphones,2087.16,2,Wales,Organic
24/05/2023,C2926,P0062,Laptops,5506.2,4,Scotland,Organic
12/06/2024,C2386,P0050,Networking,2289.34,2,Wales,Paid
31/05/2023,C2915,P0030,Accessories,2368.2,4,North East,Organic
05/03/2023,C1741,P0059,Accessories,1588.32,2,South West,Organic
21/03/2023,C1513,P0052,Accessories,7203,4,North East,Social
25/05/2024,C2607,P0043,Accessories,2288.36,4,South West,Referral
16/05/2024,C2998,P0062,Laptops,5506.2,4,North West,Organic
11/05/2023,C1986,P0085,Smartphones,5346.04,4,North West,Email
09/06/2024,C2168,P0100,Laptops,1815.57,1,Scotland,Paid
03/02/2023,C0643,P0071,Laptops,5242.53,3,South East,Referral
23/02/2024,C0452,P0032,Smartphones,771.85,1,Wales,Referral
11/02/2023,C2142,P0004,Laptops,2739.12,2,South East,Paid
19/01/2024,C1243,P0096,Laptops,3591.6,3,South West,Organic
27/05/2023,C0583,P0068,Networking,7031.64,4,London,Email
09/11/2023,C1162,P0050,Networking,2289.34,2,North West,Social
15/05/2024,C0009,P0061,Monitors,1728.52,1,Wales,Organic
15/02/2023,C1711,P0065,Networking,2853.36,4,West Midlands,Referral
12/12/2023,C1546,P0085,Smartphones,5346.04,4,North West,Social
31/05/2024,C2607,P0075,Smartphones,4407.16,4,South West,Referral
02/06/2023,C2982,P0019,Tablets,3681.81,3,South East,Social
24/02/2024,C1587,P0048,Networking,1889.52,2,North East,Paid
16/02/2023,C2747,P0023,Tablets,6669.36,4,West Midlands,Referral
19/06/2023,C2897,P0087,Monitors,1751.24,1,West Midlands,Referral
07/05/2023,C2638,P0087,Monitors,1751.24,1,Scotland,Email
24/02/2023,C2336,P0004,Laptops,2739.12,2,South West,Paid
20/01/2023,C0493,P0036,Networking,767.44,2,London,Organic
30/07/2023,C1005,P0050,Networking,4578.68,4,South East,Social
25/11/2023,C1646,P0040,Smartphones,1385,1,South West,Social
24/01/2023,C1393,P0099,Networking,659.2,4,North West,Paid
24/06/2024,C1300,P0016,Smartphones,7666.28,4,West Midlands,Organic
12/04/2023,C2220,P0025,Tablets,2351.68,2,West Midlands,Organic
19/09/2023,C0368,P0037,Networking,1054.76,2,West Midlands,Email
23/06/2023,C0242,P0013,Laptops,4589.01,3,North West,Organic
01/03/2023,C1221,P0052,Accessories,7203,4,South East,Paid
27/02/2024,C1328,P0033,Smartphones,4070.52,3,North East,Email
04/05/2023,C0213,P0051,Tablets,3013.36,2,Scotland,Social
31/08/2023,C2020,P0084,Monitors,6173.52,4,South East,Organic
22/11/2023,C1904,P0045,Monitors,7035.68,4,South East,Paid
22/02/2024,C2595,P0059,Accessories,1588.32,2,London,Organic
14/04/2023,C1009,P0062,Laptops,2753.1,2,West Midlands,Referral
01/04/2024,C0344,P0056,Laptops,696.08,2,North West,Paid
22/06/2023,C1005,P0060,Accessories,4327.08,4,South West,Organic
20/04/2024,C2543,P0011,Accessories,1439.58,3,North West,Organic
08/05/2024,C1120,P0069,Tablets,5835.54,3,North East,Email
06/08/2023,C2397,P0093,Accessories,5412.75,3,London,Organic
30/06/2024,C2307,P0058,Accessories,1213,1,West Midlands,Organic
06/05/2023,C0573,P0054,Smartphones,3130.74,3,North East,Organic
31/05/2024,C1304,P0054,Smartphones,3130.74,3,West Midlands,Email
08/04/2024,C1119,P0041,Laptops,993.28,2,Wales,Paid
15/04/2024,C2456,P0031,Networking,5029.56,3,London,Email
17/05/2023,C2648,P0034,Networking,1876.48,1,South West,Organic
10/01/2023,C2756,P0017,Tablets,498.62,2,North East,Referral
15/05/2024,C1609,P0092,Networking,1317.26,1,South East,Paid
31/03/2024,C2754,P0085,Smartphones,1336.51,1,Wales,Email
21/01/2024,C2463,P0052,Accessories,5402.25,3,North East,Organic
09/01/2023,C0512,P0021,Monitors,1173.64,4,Wales,Email
31/03/2024,C0039,P0068,Networking,3515.82,2,London,Social
02/01/2024,C0785,P0078,Laptops,268.14,1,West Midlands,Social
15/08/2023,C0960,P0014,Smartphones,5645.48,4,Wales,Organic
19/05/2024,C2884,P0002,Networking,1172.62,2,London,Organic
10/02/2024,C0455,P0023,Tablets,5002.02,3,South West,Organic
18/07/2023,C2703,P0004,Laptops,2739.12,2,South East,Referral
08/03/2023,C0522,P0013,Laptops,4589.01,3,Scotland,Social
08/10/2023,C0786,P0039,Networking,1391.92,1,West Midlands,Referral
09/04/2024,C0009,P0057,Smartphones,6378.2,4,London,Social
27/11/2023,C1772,P0083,Accessories,6565,4,West Midlands,Organic
14/06/2024,C1912,P0046,Tablets,1858.48,4,Wales,Paid
14/02/2023,C2955,P0084,Monitors,3086.76,2,London,Organic
06/03/2024,C2181,P0031,Networking,6706.08,4,Wales,Organic
19/07/2023,C1371,P0092,Networking,1317.26,1,London,Email
20/08/2023,C2825,P0001,Networking,1068.4,4,South East,Email
21/07/2023,C0674,P0061,Monitors,5185.56,3,West Midlands,Organic
10/04/2023,C0115,P0079,Tablets,7054.04,4,North East,Social
09/12/2023,C1026,P0009,Monitors,875.46,2,South East,Paid
15/12/2023,C0223,P0007,Laptops,1429.02,3,Scotland,Email
25/03/2024,C0392,P0041,Laptops,1986.56,4,South East,Organic
04/03/2023,C0137,P0088,Accessories,7722.04,4,Wales,Social
08/03/2023,C0523,P0033,Smartphones,1356.84,1,South West,Organic
18/03/2024,C0270,P0063,Laptops,1379.34,1,London,Referral
29/10/2023,C1563,P0004,Laptops,5478.24,4,South East,Referral
25/02/2024,C0955,P0057,Smartphones,1594.55,1,South West,Paid
14/03/2024,C2541,P0031,Networking,1676.52,1,Wales,Referral
27/01/2023,C1860,P0013,Laptops,4589.01,3,Scotland,Organic
13/01/2023,C2438,P0086,Monitors,372,1,Scotland,Email
10/05/2023,C2611,P0056,Laptops,1044.12,3,Wales,Paid
31/03/2024,C0762,P0094,Accessories,571.92,2,North West,Social
03/03/2023,C0523,P0088,Accessories,5791.53,3,North East,Paid
02/01/2024,C1275,P0079,Tablets,3527.02,2,North West,Paid
18/12/2023,C1193,P0012,Monitors,1777.41,3,London,Paid
29/05/2023,C0235,P0017,Tablets,498.62,2,London,Paid
20/07/2023,C0821,P0061,Monitors,3457.04,2,South East,Paid
02/05/2024,C2846,P0087,Monitors,7004.96,4,Wales,Social
10/12/2023,C2524,P0048,Networking,2834.28,3,North East,Paid
18/04/2023,C1861,P0011,Accessories,479.86,1,South West,Organic
04/01/2023,C2617,P0005,Monitors,439.06,2,Scotland,Paid
07/08/2023,C0980,P0056,Laptops,1392.16,4,Wales,Social
20/01/2024,C0841,P0025,Tablets,4703.36,4,North West,Social
07/01/2023,C1487,P0077,Monitors,682.1,1,South East,Paid
28/04/2023,C0584,P0090,Networking,1326.72,3,South West,Organic
04/01/2024,C0180,P0006,Accessories,111.98,1,Scotland,Organic
28/06/2023,C0897,P0077,Monitors,2046.3,3,North West,Paid
09/09/2023,C0732,P0027,Networking,988.8,2,London,Organic
26/09/2023,C0415,P0005,Monitors,219.53,1,North West,Paid
24/04/2023,C1387,P0085,Smartphones,2673.02,2,West Midlands,Paid
14/01/2024,C1526,P0062,Laptops,2753.1,2,North East,Social
08/03/2023,C0486,P0079,Tablets,3527.02,2,North West,Social
16/07/2023,C2182,P0012,Monitors,2369.88,4,Wales,Paid
15/03/2024,C2606,P0086,Monitors,744,2,London,Social
13/07/2023,C2194,P0093,Accessories,5412.75,3,North West,Paid
24/02/2023,C2579,P0100,Laptops,5446.71,3,North West,Social
15/05/2024,C0858,P0095,Smartphones,174.85,1,South West,Social
08/03/2023,C0686,P0085,Smartphones,5346.04,4,Wales,Paid
20/04/2024,C0734,P0020,Laptops,4418.94,3,Wales,Paid
09/05/2024,C2932,P0044,Smartphones,7322.48,4,South West,Organic
15/02/2024,C2614,P0043,Accessories,572.09,1,Scotland,Organic
27/07/2023,C1852,P0008,Monitors,2447.88,2,North East,Organic
11/03/2024,C1545,P0082,Laptops,434.04,2,Wales,Organic
28/03/2023,C0551,P0044,Smartphones,1830.62,1,West Midlands,Paid
27/12/2023,C0943,P0088,Accessories,1930.51,1,South West,Paid
11/12/2023,C1746,P0047,Accessories,3285.92,4,South West,Paid
12/01/2024,C2038,P0025,Tablets,3527.52,3,West Midlands,Paid
03/07/2023,C1810,P0034,Networking,3752.96,2,West Midlands,Referral
03/01/2024,C0338,P0021,Monitors,880.23,3,South East,Social
22/08/2023,C0404,P0053,Accessories,755.89,1,South East,Paid
25/07/2023,C1368,P0004,Laptops,2739.12,2,Wales,Organic
09/10/2023,C0781,P0088,Accessories,3861.02,2,West Midlands,Organic
03/11/2023,C1155,P0013,Laptops,4589.01,3,North East,Email
13/01/2023,C1934,P0029,Smartphones,3479.28,2,North East,Organic
03/08/2023,C1944,P0031,Networking,3353.04,2,South West,Social
17/04/2024,C1396,P0098,Laptops,188.44,1,Wales,Social
15/03/2024,C2859,P0004,Laptops,5478.24,4,Scotland,Paid
31/01/2023,C1535,P0092,Networking,2634.52,2,North West,Paid
10/01/2023,C2048,P0018,Accessories,715.8,3,Wales,Organic
11/03/2024,C2809,P0070,Smartphones,4159.92,4,West Midlands,Paid
24/01/2023,C2325,P0009,Monitors,437.73,1,North West,Organic
05/12/2023,C2328,P0073,Monitors,4949.96,4,North East,Organic
05/02/2024,C0261,P0053,Accessories,3023.56,4,Scotland,Paid
03/12/2023,C2333,P0057,Smartphones,6378.2,4,West Midlands,Organic
17/04/2023,C2765,P0073,Monitors,2474.98,2,London,Social
15/05/2024,C0110,P0056,Laptops,696.08,2,Scotland,Organic
31/01/2024,C1163,P0039,Networking,2783.84,2,Scotland,Organic
20/06/2024,C0287,P0083,Accessories,6565,4,London,Paid
12/01/2023,C0704,P0073,Monitors,3712.47,3,North East,Paid
24/04/2023,C0529,P0064,Monitors,6056.84,4,South West,Social
03/02/2024,C0846,P0086,Monitors,744,2,Scotland,Paid
01/05/2024,C0651,P0050,Networking,3434.01,3,Scotland,Paid
14/04/2024,C1129,P0040,Smartphones,2770,2,London,Email
01/04/2024,C0263,P0032,Smartphones,3087.4,4,Scotland,Paid
17/05/2024,C1885,P0019,Tablets,4909.08,4,London,Social
22/10/2023,C2648,P0002,Networking,2345.24,4,Wales,Social
01/11/2023,C1602,P0034,Networking,3752.96,2,North East,Organic
18/03/2024,C1876,P0086,Monitors,1488,4,North West,Referral
08/04/2023,C1612,P0060,Accessories,1081.77,1,Scotland,Social
11/06/2023,C1122,P0043,Accessories,1716.27,3,South East,Referral
11/08/2023,C2022,P0008,Monitors,4895.76,4,South East,Email
20/03/2023,C0431,P0037,Networking,1582.14,3,North East,Paid
16/09/2023,C0850,P0086,Monitors,372,1,South West,Organic
17/04/2024,C1562,P0099,Networking,494.4,3,North East,Social
11/02/2024,C0155,P0070,Smartphones,1039.98,1,West Midlands,Organic
20/05/2023,C1340,P0003,Smartphones,1288.4,4,South West,Paid
26/03/2023,C2247,P0057,Smartphones,3189.1,2,South West,Organic
13/10/2023,C0661,P0054,Smartphones,2087.16,2,London,Referral
01/07/2023,C1205,P0068,Networking,1757.91,1,North East,Organic
12/01/2023,C2775,P0008,Monitors,3671.82,3,North West,Paid
02/07/2023,C0888,P0042,Laptops,1619.84,1,Scotland,Paid
18/02/2023,C2601,P0044,Smartphones,1830.62,1,North East,Referral
30/03/2024,C0215,P0093,Accessories,1804.25,1,London,Social
26/07/2023,C1023,P0008,Monitors,3671.82,3,Scotland,Organic
17/01/2023,C1728,P0040,Smartphones,1385,1,London,Paid
16/07/2023,C2786,P0056,Laptops,348.04,1,Scotland,Email
09/04/2023,C2721,P0046,Tablets,929.24,2,North West,Organic
08/06/2024,C0442,P0060,Accessories,3245.31,3,Wales,Referral
14/07/2023,C2559,P0068,Networking,3515.82,2,North East,Email
04/05/2023,C0952,P0097,Smartphones,2394.92,2,South East,Paid
27/06/2023,C0062,P0081,Smartphones,7048.48,4,Wales,Organic
06/08/2023,C1880,P0062,Laptops,2753.1,2,South East,Referral
13/10/2023,C2663,P0022,Accessories,610.98,3,London,Organic
12/08/2023,C1684,P0065,Networking,2140.02,3,South West,Email
15/04/2023,C2919,P0037,Networking,1054.76,2,West Midlands,Email
29/11/2023,C2585,P0063,Laptops,5517.36,4,North West,Paid
22/11/2023,C2730,P0047,Accessories,3285.92,4,South East,Paid
04/04/2024,C1567,P0040,Smartphones,2770,2,London,Organic
08/05/2023,C1266,P0053,Accessories,1511.78,2,North East,Social
23/03/2023,C0246,P0100,Laptops,3631.14,2,Wales,Paid
26/07/2023,C0622,P0098,Laptops,753.76,4,Scotland,Referral
01/09/2023,C2971,P0006,Accessories,447.92,4,Wales,Organic
22/11/2023,C2637,P0025,Tablets,1175.84,1,North East,Referral
23/10/2023,C0098,P0090,Networking,884.48,2,Wales,Paid
30/07/2023,C2210,P0025,Tablets,1175.84,1,Scotland,Social
16/08/2023,C2491,P0093,Accessories,7217,4,Wales,Organic
07/01/2023,C0265,P0019,Tablets,4909.08,4,South East,Email
23/02/2023,C2599,P0065,Networking,1426.68,2,Scotland,Organic
27/06/2023,C2428,P0046,Tablets,929.24,2,Scotland,Paid
12/03/2024,C2970,P0054,Smartphones,4174.32,4,West Midlands,Organic
22/07/2023,C1004,P0049,Tablets,1289.12,4,North West,Referral
07/11/2023,C1169,P0017,Tablets,997.24,4,Scotland,Organic
07/05/2024,C0328,P0027,Networking,1483.2,3,North East,Paid
27/04/2024,C1808,P0011,Accessories,1919.44,4,North East,Social
08/05/2024,C0082,P0027,Networking,1977.6,4,North East,Social
04/11/2023,C2438,P0087,Monitors,3502.48,2,North West,Organic
19/04/2024,C1253,P0038,Accessories,3159.76,4,West Midlands,Paid
07/05/2024,C0295,P0041,Laptops,1489.92,3,North West,Social
20/07/2023,C0634,P0001,Networking,534.2,2,London,Organic
27/05/2024,C2992,P0073,Monitors,3712.47,3,South West,Paid
01/03/2024,C1617,P0087,Monitors,5253.72,3,North East,Paid
14/03/2023,C1675,P0090,Networking,442.24,1,South East,Paid
16/06/2023,C0796,P0034,Networking,7505.92,4,West Midlands,Social
23/12/2023,C2088,P0032,Smartphones,3087.4,4,Wales,Referral
30/01/2024,C1737,P0050,Networking,2289.34,2,Scotland,Paid
06/01/2024,C2585,P0089,Monitors,1522.77,1,North West,Organic
11/04/2024,C2790,P0086,Monitors,744,2,West Midlands,Organic
